fch_confirmado;id_region;txt_nombreregion;cant_poblacion;cant_casosconfirmados;cant_casosconfirmadosss;cant_casosconfirmadoscs;cant_pcr;cant_uci;cant_fallecidos;cant_casosconfirmadosdiario;cant_ultimoscasosactivosinformados;cant_ultimoscasosrecuperadosinformados;porc_cfr;porc_crr;porc_positividad;porc_roslmp;porc_deroslmp;porc_roefectivo;porc_deroefectivo;cant_pcrrealizados;txt_semanaepidemiologica;fch_inicio;fch_fin;num_cluster;num_meanrcori;num_tasaconfirmadosch;porc_meanpositiverate;txt_cuarentenaactiva;cant_poblacioncomunacuarentena;fch_iniciocuarentena;fch_fincuarentena;porc_movilidadparques;porc_movilidadresidencias;porc_movilidadretailrecreacion;porc_movilidadtransitoestaciones;porc_movilidadtrabajo;num_clustermod2;cant_cupostotales;cant_usuariosenresidencia;cant_residencias;num_coefpcrmodfull;num_coefwaldpcrmodfull;num_r2pcrmodfull;num_aicpcrmodfull;num_coefpcrmodintervalo;num_coefwaldpcrmodintervalo;num_r2pcrmodintervalo;num_aicpcrmodintervalo;num_betaweiss;num_roweiss;num_refectivocrespo;num_rcori;num_stdrcori;num_betaedo;num_gammaedo;num_robetaedo;num_refectivo;num_gdm20;num_rogm20;num_gdgm20;num_roggm20
2020-10-15;8;11. Región del Bío-Bío;1663696;26266;22;146;2367;86;388;176;2104;23274;0,0147719485;0,8860884794;0,0743557245;0,0635758659;0,0012513782;1,107951734;0,0305416782;332640;SE42;2020-10-11;2020-10-17;2,0;0,9777587089;11,2915546384;0,0631255583;;;;;-54;20;-57;-48;-28;;1058;659;17;;;;;;;;;0,1581661886;1,7994671762;0,0938094876;1,107951734;0,0305416782;0,0069919736;0;0,4245909586;1,7460632977;0,0072202409;0,0821451573;0,0072195583;0,0821373912
2020-10-16;8;11. Región del Bío-Bío;1663696;26569;72;226;3692;87;401;302;2206;23962;0,0150927773;0,9018781286;0,0817984832;0,0637598319;0,0013389199;1,214195742;0,0319746703;336332;SE42;2020-10-11;2020-10-17;2,0;1,0319780499;12,3734830676;0,0632690999;;;;;-58;22;-56;-46;-28;;1058;649;17;;;;;;;;;0,1580688429;1,7983596677;0,159132824;1,214195742;0,0319746703;0,0393977436;0.0266884946318434;0,9129136452;1,744797286;0,0067367848;0,0766448462;0,0067364731;0,0766412996
2020-10-17;8;11. Región del Bío-Bío;1663696;26802;62;171;3020;85;405;234;2206;23962;0,0151108126;0,8940377584;0,0774834437;0,063952263;0,0014316502;1,2121387863;0,031832324;339352;SE42;2020-10-11;2020-10-17;2,0;1,0783395165;12,4421769362;0,0634267289;;;;;;;;;;;1058;676;17;;;;;;;;;0,1579933872;1,7975012027;0,1222296844;1,2121387863;0,031832324;0,0091996562;0.000150551394482291;0,5535924367;1,7428930104;0,0077533185;0,0882100171;0,0077507332;0,0881806035
2020-10-18;8;11. Región del Bío-Bío;1663696;27056;73;181;4348;80;415;254;2206;23962;0,0153385571;0,885644589;0,0584176633;0,0641512431;0,0015288672;1,2231330486;0,0317509519;343700;SE43;2020-10-18;2020-10-24;2,0;1,1218789938;12,7341258774;0,0635965717;;;;;;;;;;;1058;688;17;;;;;;;;;0,1579402128;1,7968962345;0,1314311059;1,2231330486;0,0317509519;0,0101600996;0.000373106484590702;0,6033077493;1,742054574;0,0081309645;0,0925065199;0,0081283512;0,0924767883
2020-10-19;8;11. Región del Bío-Bío;1663696;27210;28;126;3614;83;418;154;2206;23962;0,0153619993;0,8806321205;0,0426120642;0,0643548338;0,0016299114;1,1689373678;0,030718992;347314;SE43;2020-10-18;2020-10-24;2,0;1,1501163285;12,425003469;0,0637767423;;;;;;;;;;;1058;681;17;;;;;;;;;0,157900373;1,7964429741;0,0792355752;1,1689373678;0,030718992;0,005986401;0.000110881135422827;0,3610957072;1,7413404823;0,0091417044;0,1040057753;0,0091402752;0,1039895143
2020-10-20;8;11. Región del Bío-Bío;1663696;27397;18;113;1941;84;419;131;2206;23962;0,0152936453;0,8746213089;0,067490984;0,0645610728;0,0017341604;1,0980444311;0,029399017;349255;SE43;2020-10-18;2020-10-24;2,0;1,1590791713;11,9699065901;0,0639653388;;;;;;;;;;2;1058;686;17;0.0276;0;0,8724;2199,8645;0.0423;0.0525;0,3895;149,6537;0,1578750985;1,7961554248;0,0669416359;1,0980444311;0,029399017;0,0071285394;3.67511944138184e-05;0,4319200545;1,7408953508;0,0088685619;0,1008982143;0,008866382;0,1008734134
2020-03-03;9;12. Región de La Araucanía;1014343;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;;;;;0;;;;;;;;Sin Cuarentena;0;;;-21;-1;-2;-4;16;;0;0;0;;;;;;;;;;;;;;;;;;;;;
2020-03-04;9;12. Región de La Araucanía;1014343;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;;;;;0;;;;;;;;Sin Cuarentena;0;;;-29;-1;-6;-7;20;;0;0;0;;;;;;;;;0,0;0,0;;0,0;0,0;;;;0,0;0,0;0,0;0,0;0,0
2020-03-05;9;12. Región de La Araucanía;1014343;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;;;;;0;;;;;;;;Sin Cuarentena;0;;;-30;0;-8;-10;20;;0;0;0;;;;;;;;;0,0;0,0;;0,0;0,0;;;;0,0;0,0;0,0;0,0;0,0
2020-03-06;9;12. Región de La Araucanía;1014343;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;;;;;0;;;;;;;;Sin Cuarentena;0;;;-22;-1;-3;-7;21;;0;0;0;;;;;;;;;0,0;0,0;;0,0;0,0;;;;0,0;0,0;0,0;0,0;0,0
2020-03-07;9;12. Región de La Araucanía;1014343;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;;;;;0;;;;;;;;Sin Cuarentena;0;;;-29;4;-2;-18;2;;0;0;0;;;;;;;;;0,0;0,0;;0,0;0,0;;;;0,0;0,0;0,0;0,0;0,0
2020-03-08;9;12. Región de La Araucanía;1014343;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;;;;;0;SE11;2020-03-08;2020-03-14;;;;;Sin Cuarentena;0;;;-31;7;-8;-18;1;;0;0;0;;;;;;;;;0,0;0,0;;0,0;0,0;;;;0,0;0,0;0,0;0,0;0,0
2020-03-09;9;12. Región de La Araucanía;1014343;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;;;;;0;SE11;2020-03-08;2020-03-14;;;;;Sin Cuarentena;0;;;-22;-1;-9;-11;23;;0;0;0;;;;;;;;;0,0;0,0;;0,0;0,0;;;;0,0;0,0;0,0;0,0;0,0
2020-03-10;9;12. Región de La Araucanía;1014343;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;;;;;0;SE11;2020-03-08;2020-03-14;;;;;Sin Cuarentena;0;;;-31;-2;-10;-8;22;;0;0;0;;;;;;;;;0,0;0,0;;5,0;5,0;;;;0,0;0,0;0,0;0,0;0,0
2020-03-11;9;12. Región de La Araucanía;1014343;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;;;;;0;SE11;2020-03-08;2020-03-14;;;;;Sin Cuarentena;0;;;-36;-1;-12;-11;21;;0;0;0;;;;;;;;;0,0;0,0;;5,0;5,0;;;;0,0;0,0;0,0;0,0;0,0
2020-03-12;9;12. Región de La Araucanía;1014343;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;;;;;0;SE11;2020-03-08;2020-03-14;;;;;Sin Cuarentena;0;;;-36;0;-14;-12;21;;0;0;0;;;;;;;;;0,0;0,0;;5,0;5,0;;;;0,0;0,0;0,0;0,0;0,0
2020-03-13;9;12. Región de La Araucanía;1014343;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;;;;;0;SE11;2020-03-08;2020-03-14;;;;;Sin Cuarentena;0;;;-32;0;-9;-11;21;;0;0;0;;;;;;;;;0,0;0,0;;5,0;5,0;;;;0,0;0,0;0,0;0,0;0,0
2020-03-14;9;12. Región de La Araucanía;1014343;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;;;;;0;SE11;2020-03-08;2020-03-14;;;;;Sin Cuarentena;0;;;-36;5;-8;-21;2;;0;0;0;;;;;;;;;0,0;0,0;;5,0;5,0;;;;0,0;0,0;0,0;0,0;0,0
2020-03-15;9;12. Región de La Araucanía;1014343;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;;;;;0;SE12;2020-03-15;2020-03-21;;;;;Sin Cuarentena;0;;;-43;8;-21;-22;-3;;0;0;0;;;;;;;;;0,0;0,0;;5,0;5,0;;;;0,0;0,0;0,0;0,0;0,0
2020-03-16;9;12. Región de La Araucanía;1014343;1;0;1;0;0;0;1;0;0;0,0;0,0;0,0;;;;;0;SE12;2020-03-15;2020-03-21;;;;;Sin Cuarentena;0;;;-42;8;-29;-26;3;;0;0;0;;;;;;;;;0,0;0,0;14,0;10,0;7,0710678119;;;;0,0;0,0;0,0;0,0;0,0
2020-03-17;9;12. Región de La Araucanía;1014343;1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;;;;;0;SE12;2020-03-15;2020-03-21;;;;;Sin Cuarentena;0;;;-48;11;-39;-33;-10;;0;0;0;;;;;;;;;0,0;0,0;0,0;9,9370942556;7,0265867334;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0
2020-03-18;9;12. Región de La Araucanía;1014343;4;0;3;0;0;0;3;0;0;0,0;0,0;0,0;;;;;0;SE12;2020-03-15;2020-03-21;;;;;Sin Cuarentena;0;;;-56;15;-46;-37;-18;;0;0;0;;;;;;;;;0,0;0,0;10,5;22,5952621333;10,1049084199;3,0000029576;0;292,0656492948;0,0;0,0;0,0;0,0;0,0
2020-03-19;9;12. Región de La Araucanía;1014343;7;0;3;0;0;0;3;0;0;0,0;0,0;0,0;;;;;0;SE12;2020-03-15;2020-03-21;;;;;Sin Cuarentena;0;;;-59;21;-58;-48;-30;;0;0;0;;;;;;;;;0,0;0,0;6,0;27,8015487427;9,8293318217;0,7500029576;0;73,0166282764;0,0;1,5;18,3597981053;1,0;12,2398654036
2020-03-20;9;12. Región de La Araucanía;1014343;9;0;2;0;0;0;2;0;0;0,0;0,0;0,0;;;;;0;SE12;2020-03-15;2020-03-21;;;;;Sin Cuarentena;0;;;-57;25;-61;-55;-34;;0;0;0;;;;;;;;;0,0;0,0;3,1111111111;21,9607521558;6,9445995943;0,2857162574;0;27,8159406592;0,0;1,875;22,9497476317;1,6457513111;20,1437745352
2020-03-21;9;12. Región de La Araucanía;1014343;15;0;6;0;0;0;6;0;0;0,0;0,0;0,0;;;;;0;SE12;2020-03-15;2020-03-21;;;;;Sin Cuarentena;0;;;-70;25;-71;-66;-38;;0;0;0;;;;;;;;;0,0;0,0;5,6;19,2029557516;4,8007389379;0,6666725819;0;64,9039895115;0,0;0,5178571429;6,3385017268;0,5;6,1199327018
2020-03-22;9;12. Región de La Araucanía;1014343;27;0;12;0;0;0;12;0;0;0,0;0,0;0,0;;;;;0;SE13;2020-03-22;2020-03-28;;;;;Sin Cuarentena;0;;;-74;28;-78;-74;-41;;0;0;0;;;;;;;;;0,0;0,0;6,2222222222;18,5212568961;3,5001885511;0,8000118305;0;77,8852481215;0,0;0,4761904762;5,828507335;0,4638501094;5,6774629068
2020-03-23;9;12. Región de La Araucanía;1014343;40;0;13;0;0;0;13;0;0;0,0;0,0;0,0;;;;;0;SE13;2020-03-22;2020-03-28;;;;;Sin Cuarentena;0;;;-65;27;-70;-66;-46;;0;0;0;;;;;;;;;0,0;0,0;4,55;15,4580776222;2,4441366767;0,481494298;0;46,8759353793;0,0;0,7333333333;8,9759012959;0,7320508076;8,9602033532
2020-03-24;9;12. Región de La Araucanía;1014343;59;0;19;0;0;0;19;0;0;0,0;0,0;0,0;;;;;0;SE13;2020-03-22;2020-03-28;;;;;Sin Cuarentena;0;;;-67;27;-72;-65;-50;;0;0;0;;;;;;;;;0,0;0,0;4,5084745763;13,693550843;1,7827484717;0,4750187321;0;46,2455058786;0,0;0,6407407407;7,8425804252;0,6329931619;7,7477511025
2020-03-25;9;12. Región de La Araucanía;1014343;74;0;15;0;0;0;15;0;0;0,0;0,0;0,0;;;;;0;SE13;2020-03-22;2020-03-28;;;;;Sin Cuarentena;0;;;-69;27;-72;-64;-50;;0;0;0;;;;;;;;;0,0;0,0;2,8378378378;10,0718204779;1,1953051808;0,2542520769;0;24,7527415713;0,0;0,4782407407;5,8536022972;0,4782371884;5,8535588171
2020-03-26;9;12. Región de La Araucanía;1014343;111;0;37;0;0;0;37;0;0;0,0;0,0;0,0;;;;;0;SE13;2020-03-22;2020-03-28;;;;;Sin Cuarentena;0;;;-66;28;-71;-65;-49;;0;0;0;;;;;;;;;0,0;0,0;4,6666666667;9,3598649587;0,9134292896;0,5000364795;0;48,6811116901;0,0;0,3646186441;4,462883127;0,3601470509;4,4081514282
2020-03-27;9;12. Región de La Araucanía;1014343;143;0;32;0;0;0;32;0;0;0,0;0,0;0,0;;;;;0;SE13;2020-03-22;2020-03-28;;;;;Cuarentena Activa;82110;2020-03-27;2020-04-16;-63;29;-66;-62;-47;;0;0;0;;;;;;;;;0,0;0,0;3,1328671329;7,8845924027;0,6785976682;0,2883198393;0;28,0694126797;0,0;0,3771186441;4,6158814446;0,3716252886;4,5486435125
2020-03-28;9;12. Región de La Araucanía;1014343;177;0;34;0;0;1;34;0;0;0,0056497175;0,0;0,0;;;;;0;SE13;2020-03-22;2020-03-28;;;;;Cuarentena Activa;385041;2020-03-28;2020-04-30;-71;27;-72;-70;-43;;0;0;0;;;;;;;;;0,0;0,0;2,6892655367;6,4914352148;0,5084484467;0,2447897547;0.00699300699300699;14,1786438731;0,0;0,3941441441;4,8242712739;0,3901195749;4,7750110877
2020-03-29;9;12. Región de La Araucanía;1014343;205;0;28;0;0;2;28;0;0;0,0097560976;0,0;0,0;;;;;0;SE14;2020-03-29;2020-04-04;;;;;Cuarentena Activa;385041;2020-03-28;2020-04-30;-76;33;-86;-86;-48;;0;0;0;;;;;;;;;0,0;0,0;1,912195122;5,0044088628;0,3740470803;0,1638704029;0.00564971751412429;10,2924677789;0,0;0,263025263;3,2193938172;0,2627725823;3,216301039
2020-03-30;9;12. Región de La Araucanía;1014343;247;0;42;0;0;2;42;0;0;0,008097166;0,0;0,0;;;;;0;SE14;2020-03-29;2020-04-04;;;;;Cuarentena Activa;385041;2020-03-28;2020-04-30;-67;32;-80;-77;-61;;0;0;0;;;;;;;;;0,0;0,0;2,3805668016;4,2066577577;0,2916792355;0,2049194633;0;19,949959037;0,0;0,1979771641;2,4232138413;0,1973163465;2,4151255229
2020-03-31;9;12. Región de La Araucanía;1014343;302;0;55;0;0;4;55;0;0;0,0132450331;0,0;0,0;;;;;0;SE14;2020-03-29;2020-04-04;;;;;Cuarentena Activa;385041;2020-03-28;2020-04-30;-66;28;-78;-75;-60;;0;0;0;;;;;;;;;0,0;0,0;2,5496688742;3,7027214273;0,2370424494;0,2308254386;0.00809716599190283;12,5661417031;0,0;0,1815350696;2,2219648178;0,1813044595;2,2191421811
2020-04-01;9;12. Región de La Araucanía;1014343;343;0;41;0;26;6;41;0;0;0,0174927114;0,0;0,0;;;;;0;SE14;2020-03-29;2020-04-04;;;;;Cuarentena Activa;385041;2020-03-28;2020-04-30;-69;30;-77;-74;-60;;0;0;0;;;;;;;;;0,0;0,0;1,6734693878;3,1934837678;0,194349233;0,1424265107;0.00662251655629139;8,4305025094;0,0;0,2137750568;2,6165779216;0,2137424487;2,6161788028
2020-04-02;9;12. Región de La Araucanía;1014343;389;0;46;0;29;7;46;0;0;0,0179948586;0,0;0,0;;;;;0;SE14;2020-03-29;2020-04-04;;;;;Cuarentena Activa;385041;2020-03-28;2020-04-30;-69;31;-78;-76;-60;;0;0;0;;;;;;;;;0,0;0,0;1,6555269923;2,6539308596;0,1588866845;0,1370725904;0.00291545189504373;10,3944254322;0,0;0,1792168271;2,1935898416;0,1784158721;2,1837862603
2020-04-03;9;12. Región de La Araucanía;1014343;432;0;43;0;37;7;43;0;0;0,0162037037;0,0;0,0;;;;;0;SE14;2020-03-29;2020-04-04;;;;;Cuarentena Activa;385041;2020-03-28;2020-04-30;-67;34;-76;-76;-59;;0;0;0;;;;;;;;;0,0;0,0;1,3935185185;2,274279443;0,1335502874;0,1105822543;0;10,765748686;0,0;0,1349361883;1,6516007827;0,1349358881;1,651597109
2020-04-04;9;12. Región de La Araucanía;1014343;477;0;45;0;44;9;45;0;0;0,0188679245;0,0;0,0;;;;;0;SE14;2020-03-29;2020-04-04;;;;;Cuarentena Activa;385041;2020-03-28;2020-04-30;-73;28;-79;-80;-50;;0;0;0;;;;;;;;;0,0;0,0;1,320754717;1,9923250482;0,1148357067;0,1088426518;0.00462962962962963;7,3042371957;0,0;0,1223253165;1,497245409;0,1222634355;1,4964879943
2020-04-05;9;12. Región de La Araucanía;1014343;509;0;32;0;44;13;32;0;0;0,025540275;0,0;0,0;;;;;0;SE15;2020-04-05;2020-04-11;;;;;Cuarentena Activa;385041;2020-03-28;2020-04-30;-76;29;-84;-84;-49;;0;0;0;;;;;;;;;0,0;0,0;0,8801571709;1,7457207106;0,0999596771;0,0755072061;0.00838574423480084;4,0470341396;0,0;0,1073532562;1,3139894067;0,1073486712;1,3139332872
2020-04-06;9;12. Región de La Araucanía;1014343;562;0;53;0;46;14;53;0;0;0,024911032;0,0;0,0;;;;;0;SE15;2020-04-05;2020-04-11;;;;;Cuarentena Activa;385041;2020-03-28;2020-04-30;-66;28;-78;-76;-58;;0;0;0;;;;;;;;;0,0;0,0;1,3202846975;1,6008890412;0,0900570445;0,1061436371;0.00196463654223969;8,6744809278;0,0;0,0856263103;1,0480545127;0,0854679824;1,0461166005
2020-04-07;9;12. Región de La Araucanía;1014343;612;0;50;0;46;14;50;0;0;0,022875817;0,0;0,0;;;;;0;SE15;2020-04-05;2020-04-11;;;;;Cuarentena Activa;385041;2020-03-28;2020-04-30;-66;25;-76;-73;-59;;0;0;0;;;;;;;;;0,0;0,0;1,1437908497;1,4242244596;0,0807603599;0,0890172925;0;8,6662892365;0,0;0,0856058453;1,0478040243;0,0854478638;1,0458703517
2020-04-08;9;12. Región de La Araucanía;1014343;669;0;57;0;54;15;57;0;0;0,0224215247;0,0;0,0;;;;;0;SE15;2020-04-05;2020-04-11;;;;;Cuarentena Activa;385041;2020-03-28;2020-04-30;-68;27;-77;-74;-59;;0;0;0;;;;;;;;;0,0;0,0;1,1928251121;1,37851314;0,0762319508;0,094828457;0.00163398692810458;7,9649892981;0,0;0,0965468541;1,1817204997;0,0965206628;1,1813999208
2020-04-09;9;12. Región de La Araucanía;1014343;689;0;20;124;56;16;20;0;0;0,023222061;0,0;0,1612903226;0,2229934554;0,0152543752;;;124;SE15;2020-04-05;2020-04-11;;;;;Cuarentena Activa;418818;2020-04-09;2020-04-30;-67;26;-74;-72;-60;;0;0;0;;;;;;;;;0,0;0,0;0,4063860668;1,1863685416;0,0683811459;0,0314108516;0.00149476831091181;2,6695285081;0,0;0,0910526132;1,1144717304;0,0910506217;1,1144473543
2020-04-10;9;12. Región de La Araucanía;1014343;712;0;23;148;57;16;23;0;0;0,0224719101;0,0;0,1554054054;0,2091287881;0,0134747033;;;272;SE15;2020-04-05;2020-04-11;;;;;Cuarentena Activa;418818;2020-04-09;2020-04-30;-77;40;-88;-85;-78;;0;0;0;;;;;;;;;0,0;0,0;0,452247191;1,0490576147;0,0625815306;0,0334044032;0;3,2520896946;0,0;0,0615163106;0,7529513614;0,0610452363;0,7471854758
2020-04-11;9;12. Región de La Araucanía;1014343;739;0;27;126;53;17;27;0;0;0,0230040595;0,0;0,2142857143;0,1961515352;0,0118823115;;;398;SE15;2020-04-05;2020-04-11;;;;;Cuarentena Activa;418818;2020-04-09;2020-04-30;-78;31;-86;-85;-61;;0;0;0;;;;;;;;;0,0;0,0;0,5115020298;0,9409513479;0,0580215457;0,0393534666;0.00140449438202247;3,3704094845;0,0;0,0316385394;0,3872514641;0,0316370667;0,3872334381
2020-04-12;9;12. Región de La Araucanía;1014343;775;0;36;184;56;17;36;0;0;0,0219354839;0,0;0,1956521739;0,1840271825;0,0104655654;;;582;SE16;2020-04-12;2020-04-18;;;;;Cuarentena Activa;418818;2020-04-09;2020-04-30;-78;29;-85;-85;-47;;0;0;0;;;;;;;;;0,0;0,0;0,6503225806;0,9276309911;0,0567700947;0,0487499965;0;4,7460617765;0,0;0,0356515305;0,4363699344;0,0356490431;0,4363394894
2020-04-13;9;12. Región de La Araucanía;1014343;795;0;20;232;52;17;20;264;514;0,0213836478;0,6465408805;0,0862068966;0,1727192741;0,0092130626;;;814;SE16;2020-04-12;2020-04-18;;;;;Cuarentena Activa;418818;2020-04-09;2020-04-30;-67;28;-76;-73;-57;;0;0;0;;;;;;;;;0,184386496;2,2568658931;0,3522012579;0,8009541317;0,0523600096;0,6895591186;0.663225806451613;1,0238481052;2,2551415253;0,0433179137;0,5302054329;0,0433039567;0,5300346015
2020-04-14;9;12. Región de La Araucanía;1014343;816;0;21;148;46;20;21;264;514;0,0245098039;0,6299019608;0,1418918919;0,1621901144;0,0081137474;;;962;SE16;2020-04-12;2020-04-18;;;;;Cuarentena Activa;418818;2020-04-09;2020-04-30;-68;26;-77;-73;-58;;0;0;0;;;;;;;;;0,186055991;2,2773002877;0,3602941176;0,7005101708;0,0489257526;0,0302276884;0.00377358490566038;2,1521632291;2,2743614041;0,0372604653;0,4560630804;0,0371972226;0,4552889975
2020-04-15;9;12. Región de La Araucanía;1014343;826;0;10;218;46;21;10;220;585;0,0254237288;0,7082324455;0,0458715596;0,1524013776;0,0071569582;;;1180;SE16;2020-04-12;2020-04-18;;;;;Cuarentena Activa;418818;2020-04-09;2020-04-30;-71;28;-77;-74;-58;;0;0;0;;;;;;;;;0,1816971945;2,2239492052;0,1694915254;0,5451636066;0,0433708878;0,1006221338;0.0882352941176471;1,0214722503;2,2210331198;0,026110773;0,3195923468;0,0261107278;0,3195917945
2020-04-16;9;12. Región de La Araucanía;1014343;882;0;56;246;47;21;56;220;585;0,0238095238;0,6632653061;0,2276422764;0,1433146306;0,0063323976;4,9427243482;0,3548669272;1426;SE16;2020-04-12;2020-04-18;;;;;Cuarentena Activa;418818;2020-04-09;2020-04-30;-69;28;-76;-74;-57;;0;0;0;;;;;;;;;0,1817303255;2,2243547241;0,8888888889;0,684083703;0,0491143476;0,0678910518;0;6,6095415305;2,2212604755;0,0193349982;0,2366577749;0,0193104094;0,2363568118
2020-04-17;9;12. Región de La Araucanía;1014343;907;0;25;220;47;22;25;190;695;0,0242557883;0,7662624035;0,1136363636;0,1348917769;0,0056300151;3,5038397205;0,2502742658;1646;SE16;2020-04-12;2020-04-18;;;;;Cuarentena Activa;302931;2020-04-09;2020-04-30;-66;32;-74;-72;-55;;0;0;0;;;;;;;;;0,1775451774;2,1731290743;0,3858875413;0,7166006654;0,0511857618;0,1544183445;0.125850340136054;1,134411257;2,1699861075;0,0400257561;0,4899098669;0,0396549201;0,4853708849
2020-04-18;9;12. Región de La Araucanía;1014343;944;0;37;169;46;23;37;190;695;0,0243644068;0,7362288136;0,2189349112;0,1270954258;0,0050398108;2,7767442566;0,1934649396;1815;SE16;2020-04-12;2020-04-18;;;;;Cuarentena Activa;302931;2020-04-09;2020-04-30;-73;26;-78;-78;-46;;0;0;0;;;;;;;;;0,1760827148;2,1552287292;0,5487288136;0,7912836732;0,0551313459;0,0419626367;0.00110253583241455;3,6892794774;2,1518248004;0,0480706407;0,5883781719;0,0478849908;0,5861058425
2020-04-19;9;12. Región de La Araucanía;1014343;972;0;28;122;44;23;28;190;695;0,0236625514;0,7150205761;0,2295081967;0,1198891968;0,0045515894;2,1201089717;0,1506695838;1937;SE17;2020-04-19;2020-04-25;;;;;Cuarentena Activa;302931;2020-04-09;2020-04-30;-76;27;-81;-83;-42;;0;0;0;;;;;;;;;0,1756740378;2,1502265775;0,4032921811;0,803278478;0,0570865156;0,0297090226;0;2,8923254734;2,1467521105;0,0345692485;0,4231229487;0,034550523;0,4228937508
2020-04-20;9;12. Región de La Araucanía;1014343;1045;0;73;376;45;23;73;238;784;0,0220095694;0,7502392344;0,1941489362;0,1132379643;0,0041547355;2,229579263;0,1407297952;2313;SE17;2020-04-19;2020-04-25;;;;;Cuarentena Activa;302931;2020-04-09;2020-04-30;-64;26;-73;-70;-53;;0;0;0;;;;;;;;;0,174399941;2,1346318045;0,9779904306;1,0723328789;0,0676850511;0,1669410285;0.0915637860082305;1,6393212098;2,1311236107;0,0352274214;0,4311788961;0,035212456;0,4309957223
2020-04-21;9;12. Región de La Araucanía;1014343;1092;0;47;206;45;25;47;238;784;0,0228937729;0,7179487179;0,2281553398;0,1071080508;0,0038381075;2,1195734227;0,1273528243;2519;SE17;2020-04-19;2020-04-25;;;;;Cuarentena Activa;302931;2020-04-09;2020-04-30;-66;24;-75;-69;-54;;0;0;0;;;;;;;;;0,1742347697;2,1326101298;0,6025641026;1,2358677672;0,0742560974;0,0469746558;0.00191387559808612;3,8549478479;2,1287646531;0,0523819488;0,6411480029;0,0521366477;0,6381455504
2020-04-22;9;12. Región de La Araucanía;1014343;1113;0;21;176;43;26;21;238;784;0,0233602875;0,7044025157;0,1193181818;0,1014673751;0,0035901406;1,9509274973;0,1149595052;2695;SE17;2020-04-19;2020-04-25;;;;;Cuarentena Activa;302931;2020-04-09;2020-04-30;-67;24;-74;-69;-53;;0;0;0;;;;;;;;;0,174388569;2,1344926127;0,2641509434;1,3235690603;0,0779920548;0,0201838506;0.000915750915750916;1,8041552733;2,1305448289;0,0600394786;0,734875137;0,059932446;0,7335650726
2020-04-23;9;12. Región de La Araucanía;1014343;1142;0;29;370;37;26;29;238;784;0,0227670753;0,6865148862;0,0783783784;0,096285562;0,0033991819;1,5857529711;0,0981556447;3065;SE17;2020-04-19;2020-04-25;;;;;Cuarentena Activa;302931;2020-04-09;2020-04-30;-69;27;-75;-71;-54;;0;0;0;;;;;;;;;0,1748231994;2,1398124302;0,3555166375;1,2095122039;0,0748669259;0,0261045266;0;2,5414093328;2,1358105016;0,0321034229;0,3929415752;0,0320231443;0,3919589758
2020-04-24;9;12. Región de La Araucanía;1014343;1184;0;42;306;38;26;42;231;927;0,0219594595;0,7829391892;0,137254902;0,0915340198;0,0032539868;1,5252491202;0,0914783632;3371;SE17;2020-04-19;2020-04-25;;;;;Cuarentena Activa;302931;2020-04-09;2020-04-30;-67;30;-74;-71;-52;;0;0;0;;;;;;;;;0,1733875287;2,1222400134;0,4966216216;1,2694525462;0,0761367042;0,1623046839;0.125218914185639;1,197903757;2,118210273;0,0226432373;0,2771501764;0,0226375437;0,277080488
2020-04-25;9;12. Región de La Araucanía;1014343;1203;0;19;347;39;27;19;231;927;0,0224438903;0,7705735661;0,0547550432;0,0871859913;0,0031442322;1,3015056189;0,080715952;3718;SE17;2020-04-19;2020-04-25;;;;;Cuarentena Activa;302931;2020-04-09;2020-04-30;-74;26;-78;-77;-44;;0;0;0;;;;;;;;;0,1725066528;2,1114582111;0,221113882;1,1521476286;0,0714531627;0,0169271207;0.000844594594594595;1,5227341315;2,107063837;0,0314166442;0,384535497;0,031402712;0,3843649684
2020-04-26;9;12. Región de La Araucanía;1014343;1216;0;13;273;38;29;13;231;927;0,0238486842;0,7623355263;0,0476190476;0,0832165833;0,0030609072;1,1360510498;0,0725796392;3991;SE18;2020-04-26;2020-05-02;;;;;Cuarentena Activa;302931;2020-04-09;2020-04-30;-77;27;-82;-82;-41;;0;0;0;;;;;;;;;0,1719516769;2,1046653813;0,1496710526;1,0485816993;0,0669914274;0,0124950668;0.00166251039068994;1,04699802;2,100245716;0,0264124402;0,3232847135;0,0263601031;0,3226441143
